Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20106	1790	28.617	2.5424	0.396	224560000	3671000000	48	-0.86934	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.68	23.68	89.34	38.02	20.08	0	20.08	1.085	5.403	18.95	15.34	80.91	NaN	NaN	1593696.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20155	1791	28.66	2.7773	0.391	264600000	3848000000	54	-0.87725	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.16	23.7	23.7	89.86	38.22	20.15	0	20.15	1.088	5.4	18.95	15.34	80.93	NaN	NaN	1644614.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20210	1792	28.706	2.3909	0.362	334230000	4286200000	45	-0.88831	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.71	23.71	90.05	38.3	20.22	0	20.22	1.092	5.398	18.96	15.37	81.07	NaN	NaN	1685182.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20256	1793	28.746	2.9031	0.387	294660000	3839500000	57	-0.90269	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.72	23.72	90.21	38.36	20.29	0	20.29	1.095	5.397	18.96	15.39	81.18	NaN	NaN	1611925.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20314	1794	28.794	3.0704	0.399	279940000	3539100000	60	-0.92015	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.18	23.74	23.74	90.41	38.44	20.36	0	20.36	1.099	5.396	18.97	15.42	81.32	NaN	NaN	1547391.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20375	1795	28.845	3.044	0.343	469350000	3453000000	60	-0.93861	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.19	23.76	23.76	90.62	38.52	20.45	0	20.45	1.103	5.394	18.97	15.46	81.47	NaN	NaN	1312220.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20436	1796	28.896	3.0526	0.415	500840000	3313100000	60	-0.95692	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.19	23.78	23.78	90.83	38.6	20.53	0	20.53	1.107	5.392	18.98	15.49	81.62	NaN	NaN	1509983.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20497	1797	28.947	3.0534	0.455	290880000	3180100000	60	-0.97528	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.2	23.79	23.79	91.04	38.69	20.61	0	20.61	1.111	5.391	18.98	15.52	81.76	NaN	NaN	1585607.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20558	1798	28.998	2.9808	0.522	257690000	2648900000	57	-0.99364	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.19	23.74	23.74	91.37	38.78	20.69	0	20.69	1.107	5.352	19	15.52	81.71	NaN	NaN	1525762.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20616	1799	29.048	2.9481	0.543	158930000	2284100000	48	-1.0116	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.18	23.68	23.68	91.7	38.87	20.77	0	20.77	1.103	5.313	19.01	15.52	81.65	NaN	NaN	1375158.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20665	1800	29.097	2.9707	0.5	122110000	2543200000	57	-1.0293	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.62	23.62	92.02	38.96	20.85	0	20.85	1.099	5.274	19.02	15.52	81.59	NaN	NaN	1404738.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20723	1801	29.146	2.26	0.118	590340000	5112500000	42	-1.0472	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.57	23.57	92.34	39.05	20.93	0	20.93	1.096	5.235	19.04	15.52	81.52	NaN	NaN	738450.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20766	1802	29.184	2.0865	0.36	599370000	4292600000	39	-1.0536	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.16	23.52	23.52	92.59	39.12	20.99	0	20.99	1.093	5.205	19.05	15.52	81.47	NaN	NaN	1685168.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20806	1803	29.219	2.3771	0.39	547280000	4024600000	45	-1.0449	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.15	23.48	23.48	92.82	39.18	21.04	0	21.04	1.09	5.178	19.06	15.52	81.43	NaN	NaN	1701557	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20852	1804	29.258	2.2254	0.474	383760000	3269900000	42	-1.0348	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.14	23.45	23.45	92.94	39.19	21.09	0	21.09	1.087	5.157	19.06	15.52	81.4	NaN	NaN	1698863.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20895	1805	29.295	2.4979	0.512	285330000	2997500000	48	-1.0255	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.14	23.45	23.45	92.56	38.96	21.04	0	21.04	1.087	5.167	19.06	15.53	81.45	NaN	NaN	1674906.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20944	1806	29.337	2.4963	0.535	205060000	2655900000	48	-1.015	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.13	23.44	23.44	92.13	38.7	21	0	21	1.087	5.179	19.06	15.54	81.51	NaN	NaN	1565063.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	20993	1807	29.379	2.6324	0.489	190600000	2894100000	51	-1.0045	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.13	23.44	23.44	91.7	38.44	20.95	0	20.95	1.087	5.19	19.06	15.55	81.57	NaN	NaN	1556242.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21045	1808	29.422	2.08	0.485	253110000	3032600000	39	-0.99338	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.12	23.44	23.44	91.24	38.16	20.9	0	20.9	1.087	5.203	19.06	15.56	81.63	NaN	NaN	1612973.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21085	1809	29.457	2.3466	0.453	310630000	3034000000	45	-0.98462	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.12	23.44	23.44	90.89	37.95	20.86	0	20.86	1.087	5.212	19.06	15.57	81.68	NaN	NaN	1518039.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21131	1810	29.496	2.3722	0.551	291330000	2565300000	45	-0.97474	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.11	23.44	23.44	90.48	37.7	20.82	0	20.82	1.087	5.224	19.06	15.58	81.73	NaN	NaN	1551974.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21177	1811	29.536	2.6268	0.613	249810000	2182500000	51	-0.96476	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.1	23.44	23.44	90.08	37.45	20.77	0	20.77	1.087	5.235	19.06	15.59	81.79	NaN	NaN	1485330.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21229	1812	29.58	2.807	0.635	190100000	2015600000	54	-0.9537	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.1	23.43	23.43	89.81	37.35	20.69	0	20.69	1.079	5.216	19.06	15.56	81.63	NaN	NaN	1439578.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21284	1813	29.626	2.7444	0.614	128600000	1869800000	48	-0.94188	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.11	23.43	23.43	89.62	37.32	20.6	0	20.6	1.067	5.181	19.06	15.51	81.36	NaN	NaN	1295020.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21333	1814	29.672	2.8193	0.574	137280000	1934700000	54	-0.93033	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.11	23.43	23.43	89.44	37.29	20.51	0	20.51	1.055	5.145	19.06	15.45	81.09	NaN	NaN	1238187.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21388	1815	29.719	3.0819	0.657	58211000	1670200000	60	-0.91846	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.12	23.42	23.42	89.25	37.26	20.41	0	20.41	1.043	5.108	19.05	15.4	80.81	NaN	NaN	1222675.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21449	1816	29.77	2.8106	0.61	101830000	1882700000	54	-0.90549	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.12	23.42	23.42	89.05	37.23	20.3	0	20.3	1.029	5.068	19.05	15.34	80.51	NaN	NaN	1280860.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21504	1817	29.817	2.7854	0.482	171120000	2739200000	54	-0.89366	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.13	23.42	23.42	88.86	37.2	20.21	0	20.21	1.017	5.03	19.05	15.28	80.23	NaN	NaN	1461369.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21559	1818	29.864	2.7647	0.236	424880000	4123500000	54	-0.88194	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.12	23.42	23.42	88.69	37.18	20.15	0	20.15	1.008	5.004	19.05	15.23	79.94	NaN	NaN	1128198.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21614	1819	29.91	2.6463	0.431	243000000	3191700000	51	-0.87018	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.09	23.44	23.44	88.57	37.18	20.17	0	20.17	1.01	5.006	19.05	15.17	79.61	NaN	NaN	1534416.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21666	1820	29.954	2.6633	0.462	141500000	3083900000	51	-0.85892	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.07	23.45	23.45	88.46	37.17	20.19	0	20.19	1.011	5.007	19.05	15.11	79.28	NaN	NaN	1596445.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21718	1821	29.998	2.2382	0.462	168160000	2896600000	42	-0.84759	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.04	23.47	23.47	88.34	37.17	20.21	0	20.21	1.012	5.008	19.06	15.05	78.96	NaN	NaN	1478840.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21761	1822	30.036	2.6818	0.504	160440000	2685100000	51	-0.83808	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.02	23.48	23.48	88.24	37.17	20.22	0	20.22	1.013	5.009	19.06	15	78.69	NaN	NaN	1503250.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21813	1823	30.08	2.8063	0.502	157030000	2495700000	54	-0.82667	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	15.99	23.5	23.5	88.13	37.16	20.24	0	20.24	1.014	5.01	19.06	14.94	78.36	NaN	NaN	1403175.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21868	1824	30.127	3.0747	0.504	160750000	2383200000	60	-0.81473	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	15.96	23.52	23.52	88	37.16	20.26	0	20.26	1.015	5.011	19.06	14.87	78.02	NaN	NaN	1347973.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21929	1825	30.178	2.536	0.501	107050000	2320400000	48	-0.80166	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	15.97	23.53	23.53	88.06	37.17	20.26	0	20.26	1.019	5.029	19.07	14.82	77.74	NaN	NaN	1302105.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	21978	1826	30.221	2.9277	0.462	155510000	2709700000	57	-0.79087	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16	23.53	23.53	88.23	37.19	20.24	0	20.24	1.023	5.055	19.07	14.79	77.56	NaN	NaN	1395467.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22036	1827	30.269	3.0378	0.301	310500000	4119900000	60	-0.77842	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.04	23.53	23.53	88.43	37.21	20.23	0	20.23	1.028	5.085	19.07	14.76	77.37	NaN	NaN	1372646	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22097	1828	30.32	2.4875	0.317	357860000	5075900000	48	-0.7655	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.08	23.53	23.53	88.63	37.23	20.21	0	20.21	1.034	5.116	19.08	14.72	77.16	NaN	NaN	1749123.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22146	1829	30.361	2.3502	0.266	530080000	5196900000	45	-0.75492	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.11	23.53	23.53	88.8	37.24	20.19	0	20.19	1.038	5.142	19.08	14.69	76.99	NaN	NaN	1531172	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22192	1830	30.401	2.3673	0.338	455750000	4858500000	45	-0.74493	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.14	23.53	23.53	88.96	37.26	20.18	0	20.18	1.042	5.166	19.08	14.66	76.83	NaN	NaN	1838055	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22238	1831	30.44	2.4936	0.345	237320000	4547700000	48	-0.75903	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.53	23.53	89.12	37.27	20.16	0	20.16	1.047	5.191	19.09	14.63	76.67	NaN	NaN	1770499.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22287	1832	30.482	2.3603	0.164	421820000	6283800000	45	-0.77388	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.52	23.52	88.95	37.21	20.16	0	20.16	1.046	5.188	19.08	14.61	76.58	NaN	NaN	1188825	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22333	1833	30.521	2.4954	0.296	346010000	5098700000	48	-0.78795	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.17	23.51	23.51	88.68	37.13	20.16	0	20.16	1.044	5.177	19.06	14.59	76.51	NaN	NaN	1682840.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22382	1834	30.563	2.0946	0.358	223320000	4190200000	39	-0.80281	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.16	23.5	23.5	88.4	37.05	20.16	0	20.16	1.042	5.166	19.05	14.56	76.44	NaN	NaN	1661642.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22422	1835	30.597	2.2343	0.418	297840000	3623400000	42	-0.81529	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.15	23.49	23.49	88.16	36.97	20.17	0	20.17	1.04	5.156	19.04	14.54	76.39	NaN	NaN	1653212.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22465	1836	30.635	2.099	0.435	404650000	3397400000	39	-0.8286	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.14	23.47	23.47	87.91	36.9	20.17	0	20.17	1.038	5.146	19.02	14.52	76.32	NaN	NaN	1616894	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22505	1837	30.67	2.1109	0.487	405980000	3057300000	39	-0.84111	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.14	23.46	23.46	87.68	36.82	20.17	0	20.17	1.036	5.136	19.01	14.5	76.26	NaN	NaN	1616627.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22545	1838	30.705	2.7803	0.509	323750000	2871600000	54	-0.85368	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.13	23.45	23.45	87.44	36.75	20.17	0	20.17	1.034	5.127	19	14.48	76.2	NaN	NaN	1584266.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22600	1839	30.751	3.0334	0.481	294190000	2986700000	51	-0.87025	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.12	23.44	23.44	87.13	36.65	20.17	0	20.17	1.032	5.115	18.98	14.45	76.13	NaN	NaN	1571747.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22652	1840	30.802	2.9006	0.476	291140000	3013600000	57	-0.88832	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.15	23.47	23.47	86.81	36.46	20.05	0	20.05	1.032	5.145	18.99	14.48	76.23	NaN	NaN	1554472.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22710	1841	30.85	2.493	0.464	305110000	3022600000	48	-0.9056	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.18	23.5	23.5	86.51	36.27	19.94	0	19.94	1.032	5.175	19	14.51	76.33	NaN	NaN	1527077.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22759	1842	30.892	2.6432	0.465	256630000	3012500000	51	-0.92045	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.2	23.52	23.52	86.25	36.1	19.84	0	19.84	1.032	5.2	19.01	14.53	76.42	NaN	NaN	1518185.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22811	1843	30.936	2.3521	0.46	293360000	3056100000	45	-0.9362	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.22	23.55	23.55	85.97	35.93	19.74	0	19.74	1.032	5.227	19.02	14.55	76.51	NaN	NaN	1542600.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22857	1844	30.975	2.2285	0.446	239770000	3208700000	42	-0.95021	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.24	23.57	23.57	85.72	35.78	19.65	0	19.65	1.032	5.252	19.03	14.57	76.59	NaN	NaN	1563008.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22900	1845	31.012	2.2551	0.391	281950000	3511700000	42	-0.96345	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.26	23.59	23.59	85.49	35.63	19.56	0	19.56	1.032	5.275	19.03	14.59	76.66	NaN	NaN	1508726.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22943	1846	31.05	2.5367	0.357	278990000	4182800000	48	-0.94615	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.28	23.61	23.61	85.26	35.49	19.47	0	19.47	1.032	5.299	19.04	14.61	76.74	NaN	NaN	1639495.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	22992	1847	31.092	2.9393	0.376	240120000	4016400000	57	-0.92669	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.29	23.65	23.65	85.13	35.42	19.45	0	19.45	1.03	5.294	19.03	14.64	76.94	NaN	NaN	1644436.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23050	1848	31.141	3.0539	0.317	350900000	4383000000	60	-0.90414	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.3	23.7	23.7	84.98	35.35	19.42	0	19.42	1.027	5.288	19.03	14.68	77.16	NaN	NaN	1512173.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23111	1849	31.192	2.9291	0.386	430930000	3975200000	57	-0.88071	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.31	23.75	23.75	84.82	35.27	19.39	0	19.39	1.024	5.281	19.02	14.72	77.4	NaN	NaN	1659268.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23169	1850	31.241	2.9324	0.47	432250000	3280600000	57	-0.85823	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.31	23.79	23.79	84.67	35.2	19.37	0	19.37	1.022	5.275	19.01	14.76	77.63	NaN	NaN	1680407.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23227	1851	31.289	3.116	0.501	286280000	2827100000	57	-0.83573	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.32	23.84	23.84	84.52	35.12	19.34	0	19.34	1.019	5.269	19	14.79	77.86	NaN	NaN	1553544.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23285	1852	31.341	2.7864	0.434	193650000	3257700000	54	-0.81182	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.33	23.89	23.89	84.36	35.04	19.31	0	19.31	1.016	5.262	18.99	14.83	78.1	NaN	NaN	1545101.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23340	1853	31.388	2.9319	0.412	227030000	3502900000	57	-0.79045	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.34	23.9	23.9	84.64	35.19	19.36	0	19.36	1.013	5.232	18.99	14.8	77.95	NaN	NaN	1578388.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23398	1854	31.437	3.0591	0.436	186730000	3325700000	60	-0.76795	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.35	23.9	23.9	85.04	35.38	19.42	0	19.42	1.009	5.195	18.98	14.75	77.7	NaN	NaN	1584484.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23459	1855	31.488	2.5362	0.492	181020000	2849800000	48	-0.74448	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.37	23.9	23.9	85.45	35.59	19.49	0	19.49	1.005	5.156	18.97	14.69	77.43	NaN	NaN	1537543.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23508	1856	31.53	1.9968	0.546	154360000	2494600000	36	-0.72502	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.38	23.9	23.9	85.79	35.76	19.55	0	19.55	1.002	5.124	18.97	14.65	77.21	NaN	NaN	1505801.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23545	1857	31.563	2.5051	0.614	128980000	2222700000	48	-0.7097	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.39	23.9	23.9	86.07	35.9	19.59	0	19.59	0.9989	5.099	18.96	14.61	77.04	NaN	NaN	1509661.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23594	1858	31.605	2.4192	0.587	128770000	2149000000	45	-0.69048	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.4	23.9	23.9	86.4	36.07	19.65	0	19.65	0.9956	5.068	18.96	14.56	76.82	NaN	NaN	1415904.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23640	1859	31.645	2.9783	0.488	216280000	2514000000	45	-0.67192	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.41	23.9	23.9	86.73	36.23	19.7	0	19.7	0.9924	5.038	18.95	14.52	76.62	NaN	NaN	1361412.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23686	1860	31.695	2.3164	0.305	279130000	3408600000	42	-0.64907	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.41	23.91	23.91	86.8	36.23	19.78	0	19.78	0.9956	5.034	18.97	14.51	76.5	NaN	NaN	1178488.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23729	1861	31.734	2.9402	0.358	256580000	3312900000	57	-0.6324	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.42	23.91	23.91	86.83	36.2	19.84	0	19.84	0.9987	5.034	18.99	14.51	76.42	NaN	NaN	1314204.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23787	1862	31.783	3.0593	0.405	349970000	3672600000	60	-0.6347	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.42	23.92	23.92	86.86	36.17	19.92	0	19.92	1.003	5.034	19.01	14.51	76.31	NaN	NaN	1613557.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23848	1863	31.834	2.897	0.344	462030000	4509600000	57	-0.6371	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.43	23.92	23.92	86.9	36.14	20	0	20	1.007	5.034	19.03	14.51	76.21	NaN	NaN	1688269	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23906	1864	31.882	2.6315	0.392	346720000	4008100000	51	-0.63938	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.44	23.93	23.93	86.93	36.11	20.07	0	20.07	1.01	5.034	19.06	14.5	76.11	NaN	NaN	1708373.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	23958	1865	31.926	3.0508	0.425	263360000	3513500000	60	-0.64144	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.44	23.93	23.93	86.96	36.08	20.14	0	20.14	1.014	5.033	19.08	14.5	76.02	NaN	NaN	1629982.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	24019	1866	31.977	2.9133	0.43	316330000	3458000000	57	-0.64383	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.47	23.97	23.97	87	36.06	20.15	0	20.15	1.017	5.045	19.09	14.53	76.13	NaN	NaN	1618744.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	24077	1867	32.025	2.5177	0.272	485120000	4170200000	48	-0.64612	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.5	24.03	24.03	87.04	36.05	20.09	0	20.09	1.018	5.066	19.1	14.59	76.42	NaN	NaN	1270055.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	24126	1868	32.067	2.655	0.457	370030000	3204900000	51	-0.64809	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.54	24.08	24.08	87.07	36.04	20.04	0	20.04	1.019	5.084	19.1	14.65	76.67	NaN	NaN	1599950.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	24178	1869	32.111	2.4969	0.495	211980000	2782100000	48	-0.65017	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	16.57	24.13	24.13	87.1	36.04	19.99	0	19.99	1.02	5.103	19.11	14.7	76.93	NaN	NaN	1507547.5	NaN
